rent_price,area,build_area,rooms,baths,garages,city
3500000,100.0,100.0,3.0,2,2.0,Medellín
3500000,1.0,1.0,3.0,2,2.0,Medellín
3500000,80.0,80.0,3.0,2,1.0,Medellín
3500000,65.0,65.0,2.0,2,0.0,Medellín
3500000,180.0,180.0,3.0,3,2.0,Medellín
3500000,76.0,83.0,2.0,3,1.0,Bogotá D.C.
3500000,110.0,110.0,3.0,3,1.0,Barranquilla
3500000,83.0,83.0,2.0,3,3.0,Bogotá D.C.
3500000,75.0,75.0,3.0,2,2.0,Medellín
3500000,90.0,90.0,2.0,2,1.0,Bogotá D.C.
3500000,110.0,110.0,2.0,2,2.0,Bogotá D.C.
3500000,114.5,114.5,3.0,2,1.0,Cartagena de Indias
3500000,80.0,80.0,2.0,2,2.0,Bogotá D.C.
3500000,79.0,79.0,3.0,2,1.0,Medellín
3500000,170.0,170.0,2.0,2,1.0,Santa Marta
3500000,160.0,160.0,3.0,3,2.0,Bogotá D.C.
3500000,133.0,133.0,3.0,4,2.0,Envigado
3500000,80.0,80.0,3.0,2,1.0,Medellín
3500000,72.0,72.0,3.0,2,0.0,Medellín
3500000,127.0,127.0,3.0,3,2.0,Medellín
3500000,117.0,117.0,2.0,3,2.0,Bogotá D.C.
3500000,60.0,60.0,1.0,2,1.0,Medellín
3500000,40.0,40.0,1.0,1,1.0,Bogotá D.C.
3500000,85.0,85.0,2.0,3,2.0,Envigado
3500000,101.0,101.0,3.0,2,3.0,Bogotá D.C.
3500000,174.0,174.0,3.0,4,1.0,Medellín
3500000,176.0,176.0,3.0,4,2.0,Pereira
3500000,115.0,115.0,2.0,3,1.0,Bogotá D.C.
3500000,154.0,154.0,3.0,3,2.0,Medellín
3500000,168.0,168.0,3.0,3,2.0,Medellín
3500000,135.0,135.0,3.0,3,2.0,Envigado
3500000,85.0,85.0,2.0,2,1.0,Medellín
3500000,76.0,76.0,3.0,2,1.0,Medellín
3500000,186.0,186.0,3.0,3,2.0,Pereira
3500000,90.0,90.0,3.0,3,2.0,Medellín
3500000,120.0,120.0,2.0,3,2.0,Medellín
3500000,54.0,54.0,1.0,2,1.0,Bogotá D.C.
3500000,119.0,119.0,3.0,4,2.0,Bogotá D.C.
3500000,115.0,115.0,3.0,2,1.0,Medellín
3500000,134.0,134.0,2.0,3,1.0,Bogotá D.C.
3500000,128.0,128.0,3.0,5,2.0,Medellín
3500000,105.0,105.0,2.0,3,2.0,Envigado
3500000,60.0,60.0,1.0,1,0.0,Cartagena de Indias
3500000,90.0,90.0,1.0,2,2.0,Bogotá D.C.
3500000,80.0,80.0,4.0,5,0.0,Medellín
3500000,134.0,134.0,3.0,4,2.0,Envigado
3500000,175.0,175.0,2.0,2,2.0,Bogotá D.C.
3500000,78.0,78.0,2.0,2,0.0,Cali
3500000,95.0,95.0,2.0,3,2.0,Medellín
3500000,135.0,135.0,3.0,4,2.0,Envigado
3500000,57.0,57.0,2.0,2,1.0,Bogotá D.C.
3500000,78.0,78.0,2.0,2,0.0,Cali
3500000,115.0,115.0,3.0,3,2.0,Bogotá D.C.
3500000,100.0,100.0,3.0,2,2.0,Envigado
3500000,124.0,124.0,3.0,3,0.0,Cartagena de Indias
3500000,94.0,94.0,2.0,3,2.0,Bogotá D.C.
3500000,83.51,83.51,2.0,3,1.0,Bogotá D.C.
3500000,70.0,70.0,2.0,2,2.0,Bogotá D.C.
3500000,137.0,137.0,3.0,3,2.0,Medellín
3500000,93.0,93.0,2.0,2,2.0,Medellín
3500000,94.0,94.0,3.0,2,1.0,Medellín
3500000,130.0,130.0,3.0,3,2.0,Cartagena de Indias
3500000,67.0,67.0,1.0,2,1.0,Medellín
3500000,40.0,40.0,1.0,1,1.0,Bogotá D.C.
3500000,80.0,80.0,1.0,2,2.0,Bogotá D.C.
3500000,61.0,61.0,1.0,2,1.0,Medellín
3500000,90.0,92.0,2.0,2,2.0,Bogotá D.C.
3500000,116.0,116.0,3.0,2,1.0,Cartagena de Indias
3500000,60.0,60.0,3.0,2,1.0,Pereira
3500000,122.0,122.0,3.0,4,2.0,Cajicá
3500000,80.0,80.0,3.0,2,1.0,Medellín
3500000,63.7,70.6,1.0,2,1.0,Bogotá D.C.
3500000,70.0,70.0,1.0,2,2.0,Bogotá D.C.
3500000,97.0,97.0,2.0,1,1.0,Cartagena de Indias
3500000,150.0,150.0,3.0,2,1.0,Cundinamarca
3500000,66.0,66.0,1.0,2,2.0,Bogotá D.C.
3500000,78.0,78.0,2.0,3,2.0,Bogotá D.C.
3500000,70.0,70.0,2.0,2,1.0,Barranquilla
3500000,190.0,190.0,5.0,3,1.0,Bogotá D.C.
3500000,74.0,74.0,1.0,1,0.0,Medellín
3500000,71.9,71.9,1.0,2,1.0,Bogotá D.C.
3500000,73.0,73.0,1.0,2,1.0,Bogotá D.C.
3500000,70.0,70.0,2.0,3,2.0,Bogotá D.C.
3500000,66.0,66.0,1.0,2,1.0,Bogotá D.C.
3500000,150.0,150.0,3.0,3,1.0,Barranquilla
3500000,86.0,86.0,4.0,2,1.0,Medellín
3500000,131.0,131.0,3.0,2,1.0,Cartagena de Indias
3500000,90.0,100.0,1.0,2,1.0,Bogotá D.C.
3500000,85.0,85.0,3.0,2,1.0,Cartagena de Indias
3500000,150.0,150.0,3.0,3,1.0,Barranquilla
3500000,160.0,160.0,3.0,4,1.0,Bogotá D.C.
3500000,118.0,118.0,3.0,2,1.0,Cartagena de Indias
3500000,125.0,125.0,3.0,3,2.0,Medellín
3500000,139.0,139.0,3.0,4,2.0,Bogotá D.C.
3500000,76.0,76.0,1.0,2,2.0,Bogotá D.C.
3500000,124.0,124.0,1.0,2,0.0,Bogotá D.C.
3500000,180.0,180.0,4.0,3,1.0,Medellín
3500000,64.0,70.0,2.0,2,2.0,Bogotá D.C.
3500000,60.0,60.0,1.0,2,1.0,Medellín
3500000,122.0,122.0,3.0,3,2.0,Cajicá
3500000,139.0,139.0,3.0,3,1.0,Bogotá D.C.
3500000,63.0,69.0,2.0,2,1.0,Bogotá D.C.
3500000,130.0,130.0,3.0,2,1.0,Medellín
3500000,75.0,75.0,1.0,2,1.0,Bogotá D.C.
3500000,95.0,112.0,3.0,3,2.0,Cali
3500000,74.0,74.0,3.0,2,1.0,Medellín
3500000,79.0,79.0,2.0,1,0.0,Bogotá D.C.
3500000,68.0,68.0,1.0,2,2.0,Bogotá D.C.
3500000,57.0,57.0,2.0,2,1.0,Medellín
3500000,89.0,89.0,2.0,2,1.0,Cartagena de Indias
3500000,78.0,78.0,3.0,2,1.0,Medellín
3500000,160.0,160.0,3.0,3,2.0,Bogotá D.C.
3500000,118.0,118.0,3.0,3,2.0,Bogotá D.C.
3500000,89.0,89.0,2.0,2,1.0,Retiro
3500000,89.1,89.1,2.0,2,2.0,Bogotá D.C.
3500000,44.0,44.0,1.0,1,1.0,Medellín
3500000,105.0,105.0,3.0,2,0.0,Medellín
3500000,58.0,58.0,1.0,2,2.0,Bogotá D.C.
3500000,160.0,160.0,4.0,3,1.0,Medellín
3500000,88.0,88.0,3.0,2,2.0,Bogotá D.C.
3500000,88.0,88.0,3.0,2,2.0,Medellín
3500000,77.0,77.0,2.0,2,2.0,Envigado
3500000,120.0,120.0,3.0,4,1.0,Medellín
3500000,91.0,91.0,2.0,2,2.0,Medellín
3500000,130.0,130.0,3.0,2,1.0,Pereira
3500000,90.0,90.0,3.0,2,1.0,Medellín
3500000,76.0,76.0,1.0,1,1.0,Bogotá D.C.
3500000,68.0,68.0,3.0,2,1.0,Medellín
3500000,230.0,230.0,3.0,4,2.0,Medellín
3500000,70.0,70.0,3.0,3,2.0,Medellín
3500000,70.0,70.0,3.0,2,1.0,Envigado
3500000,110.0,110.0,3.0,2,1.0,Barranquilla
3500000,81.0,81.0,2.0,3,1.0,Barranquilla
3500000,155.0,155.0,3.0,2,2.0,Medellín
3500000,89.0,89.0,3.0,2,0.0,Sabaneta
3500000,62.0,62.0,2.0,2,1.0,Envigado
3500000,70.0,70.0,3.0,3,2.0,Medellín
3500000,90.0,90.0,3.0,2,0.0,Envigado
3500000,130.0,130.0,3.0,2,1.0,Medellín
3500000,52.0,52.0,1.0,2,2.0,Medellín
3500000,230.0,230.0,3.0,4,2.0,Medellín
3500000,120.0,120.0,3.0,4,2.0,Bogotá D.C.
3500000,94.0,94.0,3.0,2,1.0,Medellín
3500000,82.0,82.0,2.0,2,2.0,Bogotá D.C.
3500000,106.0,106.0,3.0,3,1.0,Sabaneta
3500000,80.0,80.0,3.0,2,1.0,Medellín
3500000,53.0,85.0,2.0,3,2.0,Bogotá D.C.
3500000,79.0,79.0,2.0,3,2.0,Bogotá D.C.
3500000,110.0,110.0,2.0,2,1.0,Medellín
3500000,59.0,63.0,2.0,2,1.0,Bogotá D.C.
3500000,200.0,200.0,3.0,3,2.0,Bogotá D.C.
3500000,110.0,110.0,2.0,2,2.0,Bogotá D.C.
3500000,92.0,92.0,2.0,2,2.0,Bogotá D.C.
3500000,67.0,67.0,2.0,2,1.0,Medellín
3500000,94.0,94.0,3.0,2,1.0,Medellín
3500000,80.0,80.0,3.0,2,0.0,Medellín
3500000,30.0,30.0,1.0,1,1.0,Bogotá D.C.
3500000,180.0,180.0,3.0,3,2.0,Medellín
3500000,85.0,85.0,2.0,3,2.0,Bogotá D.C.
3500000,120.0,120.0,3.0,3,2.0,Bogotá D.C.
3500000,100.0,100.0,3.0,2,2.0,Medellín
3500000,75.0,75.0,1.0,2,2.0,Bogotá D.C.
3500000,140.0,140.0,3.0,3,2.0,Envigado
3500000,123.0,123.0,3.0,3,2.0,Envigado
3500000,63.0,63.0,1.0,2,0.0,Medellín
3500000,80.0,80.0,2.0,3,1.0,Santa Marta
3500000,76.0,76.0,1.0,2,2.0,Bogotá D.C.
3499000,28.0,28.0,1.0,1,0.0,Bogotá D.C.
3485000,147.0,147.0,3.0,3,2.0,Bogotá D.C.
3480000,180.0,180.0,3.0,4,1.0,Medellín
3480000,121.0,121.0,3.0,3,1.0,Bogotá D.C.
3478300,59.0,59.0,1.0,2,2.0,Bogotá D.C.
3477000,100.0,100.0,3.0,2,1.0,Barranquilla
3470000,135.0,135.0,3.0,4,2.0,Envigado
3470000,135.0,135.0,3.0,4,2.0,Envigado
3470000,135.0,135.0,3.0,4,2.0,Envigado
3468000,88.16,88.16,2.0,2,2.0,Bogotá D.C.
3464000,100.0,100.0,3.0,2,1.0,Cartagena de Indias
3460000,67.0,67.0,1.0,2,1.0,Medellín
3458000,86.0,86.0,2.0,2,2.0,Bogotá D.C.
3458000,87.0,87.0,2.0,2,2.0,Bogotá D.C.
3458000,86.0,86.0,2.0,2,2.0,Bogotá D.C.
3458000,88.94,88.94,2.0,2,1.0,Bogotá D.C.
3458000,89.09,89.09,2.0,2,1.0,Bogotá D.C.
3458000,87.0,87.0,2.0,2,2.0,Bogotá D.C.
3458000,86.45,86.45,2.0,2,2.0,Bogotá D.C.
3458000,88.94,88.94,2.0,2,1.0,Bogotá D.C.
3458000,88.94,88.94,2.0,2,1.0,Bogotá D.C.
3458000,88.94,88.94,2.0,2,2.0,Bogotá D.C.
3458000,87.0,87.0,2.0,2,2.0,Bogotá D.C.
3458000,86.45,86.45,2.0,2,2.0,Bogotá D.C.
3458000,89.09,89.09,2.0,2,1.0,Bogotá D.C.
3458000,89.06,89.06,2.0,2,2.0,Bogotá D.C.
3458000,88.94,88.94,2.0,2,2.0,Bogotá D.C.
3454000,100.0,180.0,3.0,2,2.0,Bogotá D.C.
3454000,120.0,120.0,3.0,3,2.0,Bogotá D.C.
3450000,240.0,240.0,4.0,4,2.0,Pereira
3450000,110.0,110.0,3.0,2,1.0,Bogotá D.C.
3450000,133.0,133.0,4.0,4,2.0,Bogotá D.C.
3450000,82.0,80.0,3.0,2,1.0,Bogotá D.C.
3450000,72.0,72.0,2.0,2,2.0,Sabaneta
3450000,72.0,72.0,2.0,2,2.0,Sabaneta
3450000,80.0,80.0,3.0,2,1.0,Bogotá D.C.
3450000,99.0,99.0,4.0,3,0.0,Envigado
3450000,120.0,120.0,3.0,3,2.0,Pereira
3450000,132.0,132.0,3.0,2,2.0,Medellín
3450000,120.0,120.0,4.0,3,2.0,Bogotá D.C.
3450000,160.0,160.0,3.0,3,1.0,Medellín
3450000,157.0,157.0,3.0,4,2.0,Envigado
3450000,84.0,84.0,2.0,3,1.0,Medellín
3450000,45.0,45.0,1.0,1,1.0,Bogotá D.C.
3450000,63.0,63.0,2.0,2,1.0,Bogotá D.C.
3450000,130.0,118.0,3.0,3,2.0,Cali
3450000,147.0,147.0,3.0,2,1.0,Barranquilla
3450000,55.0,55.0,1.0,1,1.0,Medellín
3450000,91.0,91.0,2.0,2,1.0,Bogotá D.C.
3450000,85.0,92.0,2.0,2,2.0,Bogotá D.C.
3450000,140.0,140.0,2.0,3,2.0,Cali
3450000,150.0,150.0,3.0,2,2.0,Medellín
3450000,72.0,72.0,2.0,2,2.0,Sabaneta
3450000,68.0,68.0,3.0,2,1.0,Medellín
3427350,99.92,99.92,3.0,3,1.0,Barranquilla
3424000,116.49,129.0,3.0,3,2.0,Bogotá D.C.
3424000,116.49,129.0,3.0,3,2.0,Bogotá D.C.
3420000,89.0,89.0,3.0,2,2.0,Bogotá D.C.
3420000,78.0,78.0,2.0,2,2.0,Bogotá D.C.
3420000,78.0,78.0,2.0,2,2.0,Cundinamarca
3420000,78.0,78.0,2.0,2,2.0,Cundinamarca
3420000,98.0,98.0,2.0,2,1.0,Bogotá D.C.
3420000,85.0,85.0,2.0,2,2.0,Bogotá D.C.
3420000,145.31,145.31,3.0,3,3.0,Bogotá D.C.
3412706,100.0,100.0,3.0,3,1.0,Barranquilla
3406000,144.0,144.0,2.0,2,1.0,Cundinamarca
3400000,153.0,153.0,3.0,3,2.0,Medellín
3400000,75.0,75.0,2.0,2,1.0,Medellín
3400000,70.0,70.0,2.0,2,1.0,Medellín
3400000,75.0,75.0,2.0,2,1.0,Medellín
3400000,116.0,116.0,3.0,2,1.0,Medellín
3400000,150.0,150.0,3.0,3,2.0,Medellín
3400000,147.0,147.0,3.0,3,2.0,Medellín
3400000,80.0,80.0,3.0,2,1.0,Medellín
3400000,100.0,100.0,3.0,3,1.0,Medellín
3400000,88.0,88.0,3.0,2,1.0,Medellín
3400000,112.0,112.0,3.0,3,1.0,Barranquilla
3400000,64.0,72.0,2.0,2,1.0,Bogotá D.C.
3400000,120.0,120.0,3.0,3,2.0,Medellín
3400000,184.0,184.0,3.0,3,2.0,Medellín
3400000,55.0,55.0,1.0,1,1.0,Medellín
3400000,138.0,138.0,3.0,3,2.0,Medellín
3400000,125.0,125.0,3.0,3,2.0,Medellín
3400000,134.0,134.0,3.0,4,2.0,Envigado
3400000,80.0,80.0,2.0,2,2.0,Bogotá D.C.
3400000,140.0,140.0,3.0,3,2.0,Medellín
3400000,40.0,40.0,1.0,1,1.0,Cundinamarca
3400000,100.0,100.0,3.0,2,1.0,Envigado
3400000,106.0,106.0,2.0,2,0.0,Cartagena de Indias
3400000,65.0,65.0,1.0,2,1.0,Medellín
3400000,53.0,53.0,1.0,2,1.0,Medellín
3400000,60.0,60.0,1.0,2,1.0,Medellín
3400000,116.0,116.0,3.0,2,3.0,Bogotá D.C.
3400000,95.02,95.02,3.0,3,1.0,Bogotá D.C.
3400000,73.0,73.0,1.0,2,2.0,Bogotá D.C.
3400000,125.0,125.0,3.0,2,2.0,Bogotá D.C.
3400000,230.0,230.0,3.0,2,1.0,Ibagué
3400000,69.0,69.0,3.0,2,1.0,Medellín
3400000,98.0,98.0,3.0,2,1.0,Puerto Colombia
3400000,90.0,90.0,3.0,2,1.0,Medellín
3400000,77.0,77.0,2.0,2,2.0,Bogotá D.C.
3400000,100.0,100.0,3.0,2,1.0,Envigado
3400000,120.0,120.0,3.0,3,2.0,Bogotá D.C.
3400000,76.0,76.0,3.0,2,1.0,Medellín
3400000,127.0,127.0,2.0,3,2.0,Cali
3400000,68.7,68.7,3.0,2,1.0,Medellín
3400000,94.0,94.0,3.0,3,2.0,Medellín
3400000,85.0,85.0,3.0,2,1.0,Medellín
3400000,99.0,99.0,3.0,2,2.0,Medellín
3400000,104.0,104.0,3.0,3,1.0,Medellín
3400000,75.0,75.0,3.0,2,1.0,Medellín
3400000,150.0,150.0,3.0,3,2.0,Medellín
3400000,152.0,152.0,3.0,4,2.0,Medellín
3400000,140.0,140.0,4.0,3,1.0,Medellín
3400000,85.0,85.0,3.0,2,1.0,Medellín
3400000,120.0,120.0,3.0,3,2.0,Envigado
3400000,99.0,99.0,3.0,2,2.0,Medellín
3400000,70.0,70.0,3.0,2,1.0,Envigado
3400000,69.0,69.0,3.0,2,2.0,Medellín
3400000,97.0,97.0,3.0,2,2.0,Envigado
3400000,80.0,80.0,2.0,3,1.0,Bogotá D.C.
3400000,127.0,127.0,3.0,4,2.0,Sabaneta
3400000,144.2,144.2,2.0,2,1.0,Bogotá D.C.
3400000,110.0,110.0,3.0,2,1.0,Pereira
3400000,85.0,85.0,2.0,2,0.0,Rionegro
3400000,64.0,64.0,3.0,2,1.0,Itagui
3400000,97.0,97.0,2.0,2,1.0,Bogotá D.C.
3400000,90.0,90.0,2.0,3,2.0,Bogotá D.C.
3400000,95.0,95.0,3.0,3,1.0,Barranquilla
3400000,200.0,200.0,4.0,3,2.0,Envigado
3400000,68.0,68.0,1.0,2,1.0,Medellín
3400000,128.0,128.0,3.0,3,1.0,Medellín
3400000,116.0,116.0,2.0,2,2.0,Medellín
3400000,140.0,140.0,3.0,3,2.0,Medellín
3400000,85.0,84.0,2.0,2,2.0,Bogotá D.C.
3400000,65.0,65.0,2.0,2,1.0,Bogotá D.C.
3400000,140.0,140.0,3.0,4,2.0,Cartagena de Indias
3400000,125.0,125.0,3.0,3,2.0,Medellín
3400000,160.0,160.0,4.0,3,2.0,Medellín
3400000,125.0,125.0,2.0,2,2.0,Medellín
3400000,79.0,79.0,1.0,2,1.0,Bogotá D.C.
3400000,60.0,60.0,1.0,2,1.0,Bogotá D.C.
3400000,158.0,158.0,3.0,2,2.0,Medellín
3400000,116.0,116.0,3.0,3,2.0,Medellín
3400000,70.0,70.0,3.0,2,2.0,Medellín
3400000,90.0,90.0,2.0,2,2.0,Bogotá D.C.
3400000,125.0,125.0,3.0,3,2.0,Medellín
3400000,137.0,137.0,1.0,1,2.0,Bogotá D.C.
3400000,80.0,80.0,2.0,2,1.0,Bogotá D.C.
3400000,87.0,96.0,3.0,2,2.0,Bogotá D.C.
3400000,54.0,54.0,1.0,2,1.0,Medellín
3400000,75.0,75.0,1.0,2,2.0,Bogotá D.C.
3400000,90.0,90.0,2.0,3,1.0,Cartagena de Indias
3400000,118.0,118.0,2.0,2,2.0,Medellín
3400000,163.0,163.0,3.0,3,2.0,Medellín
3400000,137.0,137.0,3.0,2,1.0,Bogotá D.C.
3400000,80.0,80.0,2.0,2,2.0,Medellín
3400000,72.0,72.0,2.0,1,1.0,Medellín
3400000,78.0,78.0,2.0,2,1.0,Medellín
3400000,168.0,168.0,3.0,4,2.0,Medellín
3400000,128.0,128.0,3.0,3,1.0,Medellín
3400000,85.0,85.0,3.0,2,1.0,Itagui
3400000,100.0,100.0,3.0,3,1.0,Bogotá D.C.
3400000,65.0,65.0,3.0,2,1.0,Cali
3400000,69.0,69.0,3.0,2,1.0,Medellín
3400000,142.0,142.0,2.0,3,2.0,Medellín
3400000,102.0,102.0,3.0,3,2.0,Medellín
3400000,77.0,77.0,2.0,2,1.0,Medellín
3400000,136.0,136.0,2.0,3,2.0,Medellín
3400000,120.0,120.0,3.0,4,2.0,Bogotá D.C.
3400000,137.0,137.0,3.0,2,1.0,Medellín
3400000,93.0,93.0,2.0,3,2.0,Cali
3400000,147.0,147.0,3.0,4,2.0,Bogotá D.C.
3400000,164.0,164.0,3.0,4,2.0,Medellín
3400000,115.0,115.0,2.0,3,2.0,Medellín
3400000,93.0,93.0,2.0,3,1.0,Medellín
3400000,131.0,131.0,3.0,3,2.0,Cali
3400000,220.0,220.0,3.0,4,2.0,Medellín
3400000,94.0,94.0,2.0,3,1.0,Bogotá D.C.
3400000,72.0,72.0,2.0,2,1.0,Bogotá D.C.
3400000,134.0,134.0,3.0,3,3.0,Envigado
3400000,72.0,72.0,2.0,2,1.0,Bogotá D.C.
3400000,69.0,69.0,3.0,2,1.0,Medellín
3400000,60.0,60.0,1.0,2,1.0,Bogotá D.C.
3400000,120.0,120.0,3.0,3,1.0,Bogotá D.C.
3400000,126.0,126.0,2.0,3,1.0,Pereira
3400000,110.0,110.0,3.0,2,1.0,Medellín
3400000,80.0,80.0,2.0,3,2.0,Bogotá D.C.
3400000,113.0,113.0,2.0,3,2.0,Medellín
3400000,116.0,116.0,2.0,2,1.0,Cundinamarca
3400000,99.0,99.0,3.0,2,2.0,Medellín
3400000,85.0,85.0,3.0,2,1.0,Medellín
3400000,140.0,140.0,4.0,3,1.0,Medellín
3400000,137.0,137.0,3.0,3,2.0,Medellín
3400000,160.0,160.0,3.0,2,1.0,Bogotá D.C.
3400000,110.0,110.0,3.0,3,2.0,Medellín
3400000,80.0,80.0,3.0,2,2.0,Jamundi
3400000,130.0,130.0,3.0,4,2.0,Medellín
3400000,65.0,72.0,1.0,2,2.0,Bogotá D.C.
3400000,125.0,125.0,3.0,3,1.0,Medellín
3400000,163.0,163.0,2.0,2,2.0,Cundinamarca
3400000,80.0,80.0,1.0,2,0.0,Medellín
3400000,128.0,128.0,3.0,3,2.0,Medellín
3400000,70.0,70.0,1.0,2,2.0,Bogotá D.C.
3400000,128.0,128.0,2.0,3,2.0,Medellín
3400000,80.0,80.0,2.0,2,1.0,Medellín
3400000,68.0,68.0,2.0,2,1.0,Medellín
3400000,111.0,111.0,3.0,3,2.0,Envigado
3400000,100.0,100.0,2.0,2,2.0,Envigado
3400000,104.0,104.0,1.0,2,1.0,Bogotá D.C.
3400000,190.0,190.0,3.0,3,2.0,Envigado
3400000,110.0,110.0,2.0,2,2.0,Medellín
3400000,102.0,102.0,3.0,3,2.0,Medellín
3400000,100.0,100.0,2.0,3,2.0,Medellín
3400000,110.0,110.0,3.0,2,1.0,Medellín
3400000,160.0,160.0,3.0,3,1.0,Quibdó
3400000,61.0,61.0,1.0,2,1.0,Medellín
3400000,106.0,106.0,3.0,3,2.0,Medellín
3400000,130.0,130.0,3.0,4,2.0,Medellín
3400000,65.0,65.0,2.0,2,2.0,Medellín
3400000,70.0,70.0,2.0,0,1.0,Envigado
3400000,120.0,120.0,3.0,3,2.0,Bogotá D.C.
3400000,140.0,140.0,3.0,2,2.0,Medellín
3400000,162.0,162.0,4.0,5,2.0,Pereira
3400000,120.0,120.0,2.0,2,2.0,Medellín
3400000,135.0,135.0,2.0,3,1.0,Cundinamarca
3400000,115.0,115.0,3.0,3,2.0,Bogotá D.C.
3400000,68.7,68.7,3.0,2,1.0,Medellín
3400000,137.0,137.0,4.0,3,2.0,Bogotá D.C.
3400000,90.0,90.0,3.0,3,1.0,Medellín
3400000,120.0,120.0,3.0,2,2.0,Envigado
3400000,100.0,100.0,3.0,2,1.0,Envigado
3400000,100.0,100.0,2.0,2,2.0,Envigado
3400000,115.0,115.0,3.0,4,2.0,Envigado
3400000,125.0,125.0,4.0,3,1.0,Medellín
3400000,64.0,64.0,1.0,2,2.0,Bogotá D.C.
3400000,104.0,104.0,3.0,4,1.0,Sabaneta
3400000,120.0,120.0,3.0,3,2.0,Envigado
3400000,128.0,128.0,3.0,3,1.0,Medellín
3400000,68.0,68.0,3.0,2,1.0,Medellín
3400000,68.0,68.0,3.0,2,1.0,Medellín
3400000,140.0,140.0,4.0,3,1.0,Medellín
3400000,85.0,85.0,3.0,2,1.0,Medellín
3400000,85.0,85.0,3.0,2,1.0,Medellín
3400000,112.0,112.0,2.0,2,2.0,Medellín
3400000,143.0,143.0,4.0,2,2.0,Medellín
3400000,100.0,100.0,2.0,2,2.0,Medellín
3400000,70.0,70.0,3.0,2,0.0,Medellín
3400000,103.0,103.0,2.0,3,2.0,Envigado
3400000,122.0,122.0,3.0,4,2.0,Envigado
3400000,104.0,104.0,3.0,2,2.0,Bogotá D.C.
3400000,140.0,140.0,2.0,2,2.0,Medellín
3400000,131.0,131.0,3.0,4,2.0,Medellín
3400000,79.0,79.0,2.0,2,1.0,Retiro
3400000,115.0,115.0,3.0,4,2.0,Medellín
3392000,99.0,99.0,3.0,3,1.0,Bogotá D.C.
3390000,70.0,70.0,1.0,2,1.0,Bogotá D.C.
3390000,94.0,94.0,3.0,2,1.0,Pereira
3380000,90.0,90.0,2.0,2,1.0,Cartagena de Indias
3380000,85.0,85.0,2.0,2,1.0,Bogotá D.C.
3380000,163.0,163.0,2.0,1,1.0,Bogotá D.C.
3375000,115.0,115.0,3.0,3,2.0,Bogotá D.C.
3374000,92.0,92.0,3.0,2,1.0,Bogotá D.C.
3370000,64.0,64.0,1.0,2,1.0,Bogotá D.C.
3369000,117.0,117.0,3.0,3,1.0,Barranquilla
3352000,102.0,132.0,3.0,4,1.0,Bogotá D.C.
3350000,125.0,125.0,3.0,2,2.0,Pereira
3350000,100.0,100.0,2.0,3,2.0,Medellín
3350000,75.0,75.0,3.0,4,1.0,Medellín
3350000,60.0,60.0,1.0,2,1.0,Medellín
3350000,200.0,200.0,3.0,3,2.0,Medellín
3350000,164.0,164.0,3.0,2,1.0,Pereira
3350000,125.0,125.0,3.0,3,2.0,Envigado
3350000,79.0,79.0,1.0,1,1.0,Envigado
3350000,64.0,64.0,1.0,2,1.0,Bogotá D.C.
3350000,70.0,70.0,2.0,2,2.0,Bogotá D.C.
3350000,109.0,109.0,3.0,2,2.0,Pereira
3350000,90.0,90.0,1.0,1,1.0,Bogotá D.C.
3350000,136.0,136.0,3.0,3,1.0,Bogotá D.C.
3350000,110.0,110.0,3.0,2,1.0,Bogotá D.C.
3350000,60.0,60.0,1.0,2,1.0,Medellín
3350000,97.0,97.0,3.0,2,1.0,Envigado
3350000,70.0,70.0,2.0,2,1.0,Medellín
3350000,96.0,96.0,3.0,2,1.0,Envigado
3350000,58.0,58.0,1.0,1,1.0,Medellín
3350000,104.0,104.0,3.0,2,1.0,Pereira
3344000,156.0,164.0,3.0,3,2.0,Manizales
3337000,63.0,63.0,1.0,2,1.0,Bogotá D.C.
3330000,81.0,81.0,2.0,2,2.0,Bogotá D.C.
3325000,57.0,57.0,1.0,2,1.0,Bogotá D.C.
3323000,160.19,160.19,3.0,3,2.0,Bogotá D.C.
3320000,70.0,73.0,3.0,2,1.0,Bogotá D.C.
3320000,147.0,147.0,4.0,3,2.0,Bogotá D.C.
3317000,107.0,107.0,3.0,3,2.0,Bogotá D.C.
3307000,77.0,77.0,1.0,2,2.0,Bogotá D.C.
3300000,80.0,80.0,1.0,2,1.0,Bogotá D.C.
3300000,126.0,126.0,3.0,3,2.0,Medellín
3300000,157.0,157.0,3.0,2,2.0,Medellín
3300000,105.0,105.0,3.0,3,2.0,Medellín
3300000,140.0,140.0,3.0,3,2.0,Envigado
3300000,105.0,105.0,3.0,3,2.0,Medellín
3300000,90.0,90.0,3.0,2,1.0,Envigado
3300000,129.0,129.0,3.0,4,2.0,Medellín
3300000,167.0,167.0,3.0,4,2.0,Pereira
3300000,120.0,120.0,3.0,3,2.0,Envigado
3300000,136.0,136.0,3.0,4,2.0,Envigado
3300000,90.0,90.0,3.0,2,1.0,Medellín
3300000,40.0,40.61,1.0,2,1.0,Bogotá D.C.
3300000,117.0,117.0,3.0,3,2.0,Envigado
3300000,107.0,107.0,3.0,3,2.0,Medellín
3300000,80.0,80.0,1.0,1,2.0,Bogotá D.C.
3300000,115.0,115.0,3.0,3,2.0,Bogotá D.C.
3300000,118.0,118.0,2.0,2,2.0,Medellín
3300000,110.0,110.0,3.0,3,2.0,Medellín
